date_time,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya
2015-02-13,95.58333333333333,89.04166666666667,88.45833333333333,91.625,31.416666666666668,38.166666666666664,44.0,42.666666666666664,72.91666666666667,63.375,51.916666666666664,64.66666666666667,58.625,50.916666666666664,72.45833333333333,55.75,81.625,53.708333333333336,66.875,40.333333333333336,71.625,64.875,55.5,74.625,58.875,76.54166666666667,64.875,69.04166666666667,70.75,100.0,71.08333333333333,73.75,100.0,100.0,100.0
2015-02-14,95.875,90.70833333333333,87.45833333333333,93.25,37.5,40.083333333333336,41.208333333333336,43.0,66.70833333333333,61.458333333333336,67.70833333333333,63.0,75.66666666666667,64.20833333333333,60.25,65.75,81.5,55.041666666666664,64.41666666666667,38.75,81.5,77.83333333333333,62.625,70.625,64.79166666666667,81.0,72.75,78.625,78.54166666666667,100.0,87.125,71.75,99.25,100.0,100.0
2015-02-15,98.375,85.54166666666667,85.41666666666667,96.70833333333333,39.125,43.583333333333336,39.208333333333336,40.166666666666664,65.08333333333333,60.5,70.875,64.5,76.83333333333333,43.208333333333336,59.083333333333336,47.125,77.79166666666667,45.0,61.125,30.916666666666668,70.0,54.625,44.916666666666664,77.33333333333333,54.166666666666664,97.45833333333333,68.33333333333333,80.125,76.66666666666667,100.0,90.625,74.95833333333333,100.0,100.0,95.0
2015-02-16,96.41666666666667,59.875,84.95833333333333,91.41666666666667,51.25,61.875,36.125,61.958333333333336,44.541666666666664,88.375,68.91666666666667,89.20833333333333,80.08333333333333,75.58333333333333,71.58333333333333,73.79166666666667,81.79166666666667,65.33333333333333,65.875,42.541666666666664,61.625,67.875,56.25,72.79166666666667,59.875,100.0,60.875,70.0,63.541666666666664,100.0,91.08333333333333,84.45833333333333,100.0,100.0,99.91666666666667
2015-02-17,92.33333333333333,52.833333333333336,95.20833333333333,77.16666666666667,69.33333333333333,71.45833333333333,32.166666666666664,50.125,57.166666666666664,75.54166666666667,65.54166666666667,82.79166666666667,85.33333333333333,78.08333333333333,66.04166666666667,71.95833333333333,80.75,72.625,69.33333333333333,93.08333333333333,68.5,76.66666666666667,96.0,73.54166666666667,69.875,79.83333333333333,77.29166666666667,84.20833333333333,64.91666666666667,100.0,89.41666666666667,84.125,100.0,100.0,100.0
2015-02-18,97.95833333333333,80.125,97.41666666666667,79.54166666666667,66.08333333333333,71.20833333333333,30.458333333333332,30.083333333333332,45.458333333333336,58.708333333333336,58.958333333333336,81.66666666666667,72.25,63.625,58.25,71.0,81.08333333333333,71.16666666666667,72.875,77.20833333333333,80.83333333333333,88.33333333333333,87.91666666666667,90.29166666666667,68.95833333333333,82.45833333333333,67.04166666666667,71.5,73.91666666666667,100.0,84.70833333333333,76.875,100.0,100.0,99.08333333333333
2015-02-19,99.29166666666667,89.375,96.95833333333333,93.54166666666667,68.125,69.08333333333333,38.458333333333336,37.791666666666664,46.083333333333336,55.208333333333336,58.458333333333336,64.54166666666667,62.458333333333336,59.958333333333336,60.208333333333336,61.833333333333336,69.83333333333333,59.625,64.41666666666667,54.458333333333336,69.54166666666667,76.25,79.70833333333333,86.08333333333333,55.125,76.79166666666667,66.0,76.20833333333333,82.0,100.0,85.66666666666667,83.91666666666667,100.0,100.0,98.83333333333333
2015-02-20,99.95833333333333,97.04166666666667,96.08333333333333,97.29166666666667,72.95833333333333,74.375,37.208333333333336,44.625,44.791666666666664,51.375,70.0,73.875,78.16666666666667,79.54166666666667,74.33333333333333,59.708333333333336,73.08333333333333,63.291666666666664,57.25,44.708333333333336,63.916666666666664,83.625,92.29166666666667,81.16666666666667,51.416666666666664,97.20833333333333,59.375,65.91666666666667,78.83333333333333,100.0,97.95833333333333,73.25,100.0,100.0,95.54166666666667
2015-02-21,99.125,88.95833333333333,92.75,95.125,76.91666666666667,82.95833333333333,40.375,55.25,37.541666666666664,80.16666666666667,65.04166666666667,63.375,77.54166666666667,93.29166666666667,79.33333333333333,88.20833333333333,90.75,93.41666666666667,87.45833333333333,43.25,85.58333333333333,81.125,88.41666666666667,69.75,66.54166666666667,100.0,66.375,73.16666666666667,72.875,100.0,93.375,80.41666666666667,100.0,100.0,94.20833333333333
2015-02-22,99.58333333333333,45.166666666666664,91.79166666666667,81.375,85.75,92.83333333333333,40.875,52.75,42.458333333333336,86.70833333333333,81.33333333333333,80.875,93.75,77.83333333333333,62.541666666666664,77.08333333333333,88.54166666666667,90.91666666666667,77.95833333333333,84.375,84.0,71.125,89.66666666666667,76.04166666666667,90.41666666666667,99.70833333333333,94.0,93.66666666666667,83.54166666666667,97.33333333333333,92.29166666666667,69.875,100.0,100.0,91.0
2015-02-23,99.70833333333333,47.0,78.875,82.5,94.0,95.33333333333333,87.25,65.54166666666667,81.79166666666667,83.75,71.625,99.95833333333333,99.70833333333333,64.45833333333333,53.416666666666664,57.541666666666664,96.66666666666667,70.25,77.58333333333333,95.95833333333333,74.75,73.75,92.75,81.0,66.875,99.95833333333333,75.29166666666667,78.70833333333333,67.16666666666667,99.5,93.95833333333333,74.33333333333333,98.16666666666667,98.29166666666667,74.45833333333333
2015-02-24,99.91666666666667,52.666666666666664,82.79166666666667,79.25,77.75,77.91666666666667,76.45833333333333,75.25,90.79166666666667,63.0,70.70833333333333,99.66666666666667,94.70833333333333,62.0,68.33333333333333,54.333333333333336,78.20833333333333,65.875,62.25,89.45833333333333,75.08333333333333,91.375,82.58333333333333,75.08333333333333,57.0,100.0,62.041666666666664,69.625,68.70833333333333,100.0,85.95833333333333,69.54166666666667,91.125,98.25,68.95833333333333
2015-02-25,99.95833333333333,83.75,91.91666666666667,90.16666666666667,53.125,62.75,39.458333333333336,55.25,74.5,69.08333333333333,74.08333333333333,98.5,90.375,61.833333333333336,66.04166666666667,63.041666666666664,77.16666666666667,69.5,77.25,88.0,76.75,95.91666666666667,85.79166666666667,78.04166666666667,62.541666666666664,100.0,73.20833333333333,77.04166666666667,73.5,99.5,94.25,96.08333333333333,99.08333333333333,99.58333333333333,99.0
2015-02-26,99.875,97.91666666666667,88.29166666666667,97.45833333333333,66.5,64.54166666666667,40.708333333333336,53.583333333333336,79.5,87.54166666666667,56.833333333333336,91.25,80.58333333333333,59.958333333333336,65.08333333333333,69.91666666666667,89.5,75.04166666666667,83.25,95.70833333333333,79.375,88.08333333333333,97.66666666666667,75.45833333333333,73.16666666666667,100.0,71.33333333333333,75.54166666666667,69.875,99.91666666666667,82.91666666666667,91.41666666666667,96.08333333333333,91.41666666666667,76.5
2015-02-27,96.54166666666667,98.45833333333333,84.70833333333333,97.25,67.29166666666667,76.5,39.416666666666664,42.791666666666664,94.25,78.58333333333333,57.416666666666664,87.25,75.16666666666667,56.833333333333336,66.125,62.083333333333336,87.29166666666667,70.33333333333333,70.58333333333333,85.54166666666667,73.0,88.29166666666667,83.75,82.33333333333333,68.95833333333333,100.0,76.0,97.04166666666667,58.666666666666664,100.0,74.45833333333333,60.833333333333336,88.54166666666667,83.54166666666667,82.875
2015-02-28,98.41666666666667,71.04166666666667,94.41666666666667,92.16666666666667,83.16666666666667,91.54166666666667,43.25,62.625,95.70833333333333,76.58333333333333,81.375,100.0,67.375,63.25,67.41666666666667,59.708333333333336,69.41666666666667,66.0,67.75,66.70833333333333,66.75,84.625,75.83333333333333,81.04166666666667,57.875,98.54166666666667,66.95833333333333,73.375,66.0,100.0,85.08333333333333,88.875,95.54166666666667,97.33333333333333,86.29166666666667
2015-03-01,96.04166666666667,62.041666666666664,91.70833333333333,82.08333333333333,93.41666666666667,95.91666666666667,52.458333333333336,75.66666666666667,90.875,79.75,92.33333333333333,100.0,94.04166666666667,86.625,73.91666666666667,90.375,85.54166666666667,86.375,90.79166666666667,78.375,82.95833333333333,97.70833333333333,89.33333333333333,79.04166666666667,77.91666666666667,98.58333333333333,68.91666666666667,85.16666666666667,67.66666666666667,100.0,81.45833333333333,74.45833333333333,96.625,99.125,92.83333333333333
2015-03-02,99.45833333333333,71.91666666666667,92.875,81.45833333333333,97.95833333333333,98.33333333333333,90.95833333333333,77.625,87.08333333333333,74.625,96.0,100.0,99.0,68.75,73.25,76.875,78.83333333333333,88.20833333333333,85.875,89.79166666666667,79.25,90.95833333333333,83.83333333333333,76.41666666666667,81.04166666666667,94.125,86.375,85.875,79.66666666666667,98.0,80.91666666666667,74.08333333333333,98.33333333333333,95.83333333333333,82.58333333333333
2015-03-03,99.41666666666667,70.20833333333333,92.83333333333333,82.33333333333333,87.04166666666667,92.625,81.95833333333333,98.20833333333333,90.75,76.16666666666667,94.45833333333333,99.875,94.08333333333333,80.95833333333333,77.45833333333333,87.25,89.625,88.625,88.83333333333333,93.04166666666667,79.95833333333333,84.58333333333333,75.16666666666667,77.0,74.41666666666667,97.08333333333333,73.91666666666667,76.66666666666667,64.45833333333333,99.375,81.45833333333333,74.125,95.58333333333333,97.5,79.5
2015-03-04,75.25,64.16666666666667,92.04166666666667,78.70833333333333,66.54166666666667,74.66666666666667,58.375,76.875,76.08333333333333,85.625,92.04166666666667,97.16666666666667,86.91666666666667,56.125,67.58333333333333,86.83333333333333,85.79166666666667,97.79166666666667,94.41666666666667,87.16666666666667,87.0,70.625,87.16666666666667,70.83333333333333,98.25,83.79166666666667,95.16666666666667,89.875,76.75,88.125,94.54166666666667,76.125,58.666666666666664,92.04166666666667,92.0
2015-03-05,68.375,66.33333333333333,86.08333333333333,80.41666666666667,33.416666666666664,54.625,51.041666666666664,47.875,69.375,60.333333333333336,83.45833333333333,95.58333333333333,94.58333333333333,54.291666666666664,68.0,61.916666666666664,77.70833333333333,81.70833333333333,81.29166666666667,93.5,81.41666666666667,64.08333333333333,80.83333333333333,78.70833333333333,80.125,97.79166666666667,91.04166666666667,88.5,46.583333333333336,96.41666666666667,81.83333333333333,69.75,58.666666666666664,77.95833333333333,73.0
2015-03-06,81.91666666666667,70.33333333333333,82.95833333333333,81.45833333333333,32.333333333333336,41.416666666666664,50.041666666666664,32.791666666666664,67.625,62.5,57.25,88.16666666666667,83.95833333333333,56.291666666666664,74.16666666666667,61.458333333333336,71.91666666666667,65.95833333333333,69.375,83.20833333333333,67.66666666666667,84.58333333333333,83.25,77.20833333333333,60.875,98.75,71.58333333333333,55.416666666666664,54.166666666666664,100.0,70.33333333333333,34.0,42.291666666666664,73.375,51.875
2015-03-07,90.25,74.25,88.04166666666667,82.5,23.583333333333332,35.666666666666664,38.75,24.125,59.541666666666664,64.29166666666667,42.25,83.08333333333333,51.833333333333336,45.541666666666664,78.125,58.416666666666664,79.625,56.125,79.0,64.0,81.04166666666667,76.58333333333333,72.0,85.70833333333333,68.875,96.33333333333333,72.16666666666667,58.166666666666664,65.41666666666667,98.41666666666667,70.66666666666667,37.625,41.0,69.25,45.833333333333336
2015-03-08,88.56521739130434,73.08695652173913,88.3913043478261,83.26086956521739,32.47826086956522,47.130434782608695,37.52173913043478,37.0,55.30434782608695,63.43478260869565,72.3913043478261,88.6086956521739,68.04347826086956,53.65217391304348,74.21739130434783,62.82608695652174,89.47826086956522,56.69565217391305,79.82608695652173,47.43478260869565,84.04347826086956,79.65217391304348,56.78260869565217,94.26086956521739,71.82608695652173,91.8695652173913,79.6086956521739,56.04347826086956,80.3913043478261,95.43478260869566,60.69565217391305,52.26086956521739,33.17391304347826,70.0,56.130434782608695
2015-03-09,97.625,75.625,93.83333333333333,83.125,55.541666666666664,64.125,39.125,37.333333333333336,54.625,61.833333333333336,98.54166666666667,99.75,97.20833333333333,59.541666666666664,68.91666666666667,79.08333333333333,88.83333333333333,81.75,87.66666666666667,39.5,82.75,73.75,46.458333333333336,76.83333333333333,69.25,84.41666666666667,76.70833333333333,53.458333333333336,73.20833333333333,89.95833333333333,56.0,61.958333333333336,32.208333333333336,73.0,59.125
2015-03-10,89.29166666666667,74.75,95.04166666666667,82.91666666666667,49.25,62.541666666666664,29.208333333333332,30.166666666666668,51.166666666666664,52.291666666666664,96.75,97.54166666666667,98.66666666666667,68.75,57.416666666666664,95.04166666666667,86.79166666666667,94.58333333333333,91.0,67.45833333333333,79.375,73.5,63.541666666666664,75.125,79.95833333333333,81.45833333333333,75.54166666666667,72.54166666666667,79.75,84.5,74.95833333333333,85.79166666666667,56.583333333333336,96.70833333333333,89.70833333333333
2015-03-11,92.54166666666667,81.5,95.0,84.08333333333333,51.708333333333336,60.583333333333336,31.708333333333332,30.791666666666668,48.083333333333336,47.208333333333336,84.5,84.83333333333333,92.54166666666667,54.375,62.833333333333336,83.33333333333333,86.16666666666667,93.91666666666667,90.95833333333333,72.83333333333333,85.08333333333333,75.0,71.41666666666667,76.375,91.0,79.83333333333333,90.04166666666667,88.5,81.75,83.66666666666667,75.66666666666667,86.04166666666667,58.333333333333336,86.58333333333333,77.125
2015-03-12,95.95833333333333,93.91666666666667,90.41666666666667,91.79166666666667,59.916666666666664,65.625,40.541666666666664,29.833333333333332,42.25,39.833333333333336,78.0,86.875,93.20833333333333,43.916666666666664,56.166666666666664,85.25,87.79166666666667,80.16666666666667,85.54166666666667,83.625,78.20833333333333,82.33333333333333,72.625,76.0,72.625,72.04166666666667,73.70833333333333,87.0,62.958333333333336,86.70833333333333,94.79166666666667,93.54166666666667,95.45833333333333,100.0,100.0
2015-03-13,91.33333333333333,76.375,87.375,80.08333333333333,33.75,46.25,35.041666666666664,33.0,46.875,60.5,69.29166666666667,95.91666666666667,98.41666666666667,54.041666666666664,56.5,87.66666666666667,79.875,92.75,79.70833333333333,88.875,72.20833333333333,86.79166666666667,51.583333333333336,76.70833333333333,50.125,76.33333333333333,63.916666666666664,87.58333333333333,64.54166666666667,96.41666666666667,84.95833333333333,88.625,93.125,100.0,100.0
2015-03-14,92.75,83.79166666666667,83.58333333333333,84.0,31.25,35.583333333333336,37.875,31.375,45.666666666666664,60.291666666666664,58.458333333333336,88.04166666666667,88.16666666666667,37.791666666666664,67.20833333333333,92.70833333333333,76.70833333333333,94.29166666666667,95.25,97.29166666666667,86.95833333333333,72.08333333333333,99.0,68.66666666666667,92.29166666666667,86.20833333333333,89.16666666666667,90.375,80.79166666666667,94.83333333333333,77.0,85.375,91.125,100.0,100.0
2015-03-15,93.5,98.16666666666667,82.79166666666667,98.41666666666667,35.041666666666664,39.583333333333336,43.083333333333336,33.416666666666664,50.291666666666664,40.875,52.75,83.29166666666667,76.125,50.791666666666664,56.208333333333336,72.83333333333333,78.54166666666667,81.95833333333333,83.45833333333333,84.20833333333333,78.66666666666667,69.70833333333333,73.875,74.91666666666667,78.66666666666667,82.66666666666667,84.25,89.41666666666667,88.95833333333333,96.75,76.875,85.66666666666667,91.41666666666667,100.0,100.0
2015-03-16,96.25,91.04166666666667,86.70833333333333,97.41666666666667,34.0,40.291666666666664,37.25,25.166666666666668,39.916666666666664,36.833333333333336,69.33333333333333,81.25,78.375,40.708333333333336,65.58333333333333,67.0,57.416666666666664,67.58333333333333,65.58333333333333,47.583333333333336,74.54166666666667,70.875,50.708333333333336,78.875,70.16666666666667,85.83333333333333,67.70833333333333,76.04166666666667,71.25,89.0,76.125,83.375,96.83333333333333,100.0,100.0
2015-03-17,88.375,70.875,87.875,81.625,37.791666666666664,41.583333333333336,31.25,35.333333333333336,53.083333333333336,51.0,82.5,74.41666666666667,79.0,32.333333333333336,50.208333333333336,64.70833333333333,77.375,70.125,61.666666666666664,49.708333333333336,73.25,58.625,43.916666666666664,77.83333333333333,59.875,82.125,67.41666666666667,77.54166666666667,79.33333333333333,93.16666666666667,76.25,84.45833333333333,96.83333333333333,100.0,100.0
2015-03-18,91.375,83.70833333333333,85.125,86.08333333333333,49.666666666666664,62.5,28.666666666666668,32.541666666666664,66.58333333333333,62.125,94.66666666666667,92.45833333333333,88.83333333333333,56.083333333333336,48.208333333333336,55.458333333333336,79.95833333333333,51.958333333333336,60.041666666666664,48.5,66.41666666666667,57.625,42.583333333333336,71.5,47.25,75.95833333333333,48.0,72.04166666666667,60.5,98.58333333333333,79.25,84.83333333333333,95.625,100.0,100.0
2015-03-19,91.70833333333333,79.54166666666667,88.04166666666667,81.125,70.04166666666667,73.33333333333333,32.916666666666664,66.79166666666667,70.95833333333333,93.125,90.25,90.83333333333333,89.375,97.91666666666667,49.708333333333336,88.33333333333333,73.70833333333333,82.54166666666667,57.791666666666664,77.33333333333333,69.79166666666667,84.16666666666667,59.708333333333336,72.625,56.666666666666664,81.125,52.208333333333336,74.29166666666667,60.125,98.54166666666667,83.83333333333333,83.625,96.04166666666667,100.0,100.0
2015-03-20,98.125,78.08333333333333,89.08333333333333,81.20833333333333,62.791666666666664,70.875,23.458333333333332,68.08333333333333,91.375,73.29166666666667,84.54166666666667,93.70833333333333,88.95833333333333,84.25,63.416666666666664,89.20833333333333,75.16666666666667,90.125,89.58333333333333,91.45833333333333,71.54166666666667,81.66666666666667,92.58333333333333,73.25,80.25,75.5,69.66666666666667,81.45833333333333,58.291666666666664,98.91666666666667,81.16666666666667,82.29166666666667,89.29166666666667,93.5,83.66666666666667
2015-03-21,97.20833333333333,89.0,90.95833333333333,85.25,60.708333333333336,67.58333333333333,24.125,60.125,80.75,50.375,99.0,94.875,97.625,61.0,58.5,79.0,75.875,78.41666666666667,82.70833333333333,82.25,74.41666666666667,83.29166666666667,80.20833333333333,66.29166666666667,82.75,84.83333333333333,90.29166666666667,98.58333333333333,87.08333333333333,99.25,69.5,82.45833333333333,86.79166666666667,100.0,99.375
2015-03-22,97.41666666666667,93.04166666666667,91.08333333333333,90.75,71.41666666666667,73.625,23.708333333333332,41.416666666666664,52.916666666666664,38.0,91.5,98.08333333333333,95.91666666666667,58.5,49.125,68.95833333333333,98.875,74.25,61.0,70.08333333333333,72.41666666666667,87.625,67.20833333333333,71.83333333333333,64.0,91.79166666666667,74.95833333333333,93.04166666666667,67.125,95.20833333333333,73.20833333333333,79.20833333333333,95.54166666666667,100.0,100.0
2015-03-23,98.5,97.41666666666667,91.5,97.16666666666667,76.16666666666667,74.5,25.125,35.375,34.166666666666664,40.0,75.41666666666667,87.75,83.875,45.291666666666664,81.33333333333333,62.5,99.875,77.66666666666667,63.083333333333336,95.54166666666667,80.08333333333333,94.875,62.041666666666664,73.20833333333333,52.125,92.79166666666667,53.666666666666664,81.0,59.291666666666664,99.25,67.70833333333333,82.20833333333333,91.875,100.0,100.0
2015-03-24,98.16666666666667,96.33333333333333,86.875,97.45833333333333,63.625,71.20833333333333,36.166666666666664,32.791666666666664,29.833333333333332,42.791666666666664,71.54166666666667,73.66666666666667,75.79166666666667,84.25,82.45833333333333,83.70833333333333,99.875,66.83333333333333,91.25,86.33333333333333,83.875,94.66666666666667,63.375,80.70833333333333,67.95833333333333,90.58333333333333,53.375,81.83333333333333,71.04166666666667,99.33333333333333,62.333333333333336,82.625,86.79166666666667,100.0,100.0
2015-03-25,98.125,94.83333333333333,83.5,96.41666666666667,52.625,70.70833333333333,35.375,33.583333333333336,36.416666666666664,56.958333333333336,62.0,63.333333333333336,74.83333333333333,81.0,83.95833333333333,80.79166666666667,92.20833333333333,72.66666666666667,86.58333333333333,83.25,78.79166666666667,86.54166666666667,72.25,82.20833333333333,84.25,89.25,70.625,85.0,71.33333333333333,92.45833333333333,65.125,79.41666666666667,88.20833333333333,99.0,99.0
2015-03-26,96.25,89.04166666666667,82.91666666666667,94.20833333333333,33.958333333333336,51.791666666666664,34.0,30.458333333333332,43.291666666666664,60.458333333333336,69.41666666666667,66.08333333333333,87.04166666666667,81.875,60.25,85.29166666666667,94.25,79.91666666666667,93.375,80.45833333333333,83.875,84.58333333333333,80.83333333333333,72.95833333333333,90.79166666666667,91.04166666666667,91.25,90.875,86.95833333333333,87.66666666666667,69.33333333333333,81.375,81.91666666666667,96.375,96.375
2015-03-27,91.95833333333333,80.125,84.5,81.91666666666667,29.916666666666668,41.75,33.583333333333336,28.291666666666668,41.875,50.375,50.25,65.25,63.375,72.54166666666667,54.666666666666664,67.41666666666667,98.08333333333333,78.95833333333333,87.04166666666667,75.70833333333333,81.375,89.75,82.5,80.58333333333333,82.58333333333333,95.20833333333333,92.5,94.54166666666667,88.41666666666667,94.5,61.958333333333336,69.875,78.70833333333333,80.04166666666667,80.04166666666667
2015-03-28,95.04166666666667,88.875,84.625,80.83333333333333,39.458333333333336,55.583333333333336,27.625,28.458333333333332,35.75,41.625,37.958333333333336,63.875,52.041666666666664,70.54166666666667,54.125,62.333333333333336,100.0,57.208333333333336,68.25,49.625,84.75,72.75,67.83333333333333,77.20833333333333,57.833333333333336,92.875,71.58333333333333,90.20833333333333,66.5,97.29166666666667,50.166666666666664,61.541666666666664,66.66666666666667,89.375,89.375
2015-03-29,98.625,83.25,85.16666666666667,78.875,44.041666666666664,60.416666666666664,20.208333333333332,29.625,25.666666666666668,33.416666666666664,46.958333333333336,51.291666666666664,65.16666666666667,59.958333333333336,61.708333333333336,58.875,95.91666666666667,51.791666666666664,61.833333333333336,39.333333333333336,79.29166666666667,72.41666666666667,55.916666666666664,60.25,50.875,84.625,50.375,68.75,57.708333333333336,92.58333333333333,67.75,80.20833333333333,73.79166666666667,98.41666666666667,96.79166666666667
2015-03-30,97.0,80.625,86.5,86.625,54.583333333333336,66.04166666666667,28.583333333333332,28.375,23.208333333333332,34.291666666666664,60.291666666666664,59.125,71.75,49.625,70.20833333333333,85.08333333333333,81.75,72.58333333333333,84.5,63.541666666666664,75.54166666666667,75.125,64.125,70.83333333333333,67.25,75.125,59.0,58.041666666666664,79.0,88.5,66.875,85.625,78.33333333333333,94.04166666666667,81.75
2015-03-31,91.75,90.16666666666667,81.29166666666667,77.16666666666667,63.541666666666664,68.16666666666667,25.583333333333332,27.75,31.583333333333332,34.625,62.208333333333336,63.25,73.41666666666667,39.708333333333336,79.125,72.45833333333333,75.08333333333333,72.58333333333333,71.875,69.20833333333333,87.375,76.33333333333333,61.666666666666664,67.08333333333333,79.33333333333333,82.33333333333333,59.375,67.29166666666667,74.625,79.16666666666667,66.625,84.875,84.33333333333333,100.0,100.0
2015-04-01,83.25,98.125,72.66666666666667,82.54166666666667,61.958333333333336,76.125,23.125,31.125,30.083333333333332,30.958333333333332,76.54166666666667,67.875,71.58333333333333,41.25,44.541666666666664,60.125,70.20833333333333,50.708333333333336,67.5,77.625,87.25,71.04166666666667,48.208333333333336,73.83333333333333,75.5,75.125,72.29166666666667,82.75,59.916666666666664,79.0,79.79166666666667,94.875,84.875,100.0,100.0
2015-04-02,91.70833333333333,96.58333333333333,68.875,94.04166666666667,62.5,81.41666666666667,13.583333333333334,26.833333333333332,26.0,50.25,84.95833333333333,67.25,78.20833333333333,79.79166666666667,58.291666666666664,76.375,65.375,56.166666666666664,64.04166666666667,64.91666666666667,70.875,81.625,54.166666666666664,74.0,53.666666666666664,71.20833333333333,59.25,65.95833333333333,66.04166666666667,78.04166666666667,74.375,86.75,83.58333333333333,100.0,100.0
2015-04-03,91.70833333333333,86.0,77.625,80.54166666666667,38.833333333333336,66.91666666666667,17.333333333333332,22.833333333333332,20.333333333333332,73.08333333333333,76.33333333333333,61.708333333333336,79.125,51.708333333333336,42.208333333333336,92.33333333333333,78.0,61.791666666666664,96.70833333333333,78.45833333333333,89.16666666666667,74.91666666666667,61.0,70.29166666666667,86.0,84.54166666666667,65.66666666666667,64.5,78.95833333333333,60.958333333333336,64.16666666666667,83.33333333333333,72.29166666666667,100.0,100.0
2015-04-04,98.5,92.91666666666667,80.16666666666667,81.16666666666667,32.166666666666664,43.166666666666664,20.083333333333332,24.041666666666668,43.625,53.625,58.291666666666664,56.583333333333336,68.83333333333333,49.333333333333336,41.583333333333336,69.41666666666667,86.58333333333333,70.625,84.375,58.916666666666664,84.08333333333333,73.54166666666667,48.333333333333336,71.75,78.0,85.83333333333333,75.25,82.33333333333333,78.125,79.66666666666667,78.875,88.875,84.625,100.0,100.0
2015-04-05,91.79166666666667,79.04166666666667,90.875,81.5,53.041666666666664,66.375,21.541666666666668,24.25,40.5,37.958333333333336,79.16666666666667,80.95833333333333,70.91666666666667,41.541666666666664,58.125,54.625,61.541666666666664,54.0,57.75,35.125,64.5,79.58333333333333,41.333333333333336,70.04166666666667,51.125,83.04166666666667,49.291666666666664,64.625,63.25,74.75,77.79166666666667,84.95833333333333,83.875,100.0,100.0
2015-04-06,83.45833333333333,89.75,91.75,75.25,74.125,77.08333333333333,26.958333333333332,25.0,22.916666666666668,23.541666666666668,73.41666666666667,90.04166666666667,83.29166666666667,77.58333333333333,68.625,64.625,58.791666666666664,64.04166666666667,59.416666666666664,42.208333333333336,66.75,83.95833333333333,56.791666666666664,74.95833333333333,49.083333333333336,90.0,40.583333333333336,65.625,72.33333333333333,83.95833333333333,74.33333333333333,84.33333333333333,84.54166666666667,100.0,100.0
2015-04-07,85.375,76.41666666666667,92.0,76.58333333333333,71.125,67.16666666666667,29.0,27.375,21.708333333333332,21.5,67.16666666666667,70.625,80.45833333333333,70.83333333333333,76.625,90.45833333333333,83.0,90.79166666666667,96.33333333333333,86.375,83.5,82.375,70.375,73.75,88.16666666666667,77.125,55.166666666666664,67.58333333333333,70.91666666666667,96.75,60.375,79.58333333333333,75.95833333333333,97.875,97.875
2015-04-08,82.625,88.875,94.33333333333333,81.75,80.25,72.25,34.0,31.708333333333332,24.416666666666668,36.958333333333336,67.04166666666667,65.08333333333333,75.58333333333333,71.29166666666667,86.33333333333333,81.08333333333333,89.66666666666667,78.375,93.91666666666667,68.29166666666667,93.70833333333333,73.41666666666667,72.375,73.70833333333333,96.25,80.04166666666667,82.875,89.95833333333333,54.791666666666664,96.125,38.041666666666664,60.458333333333336,58.416666666666664,96.33333333333333,96.33333333333333
2015-04-09,82.20833333333333,88.375,88.79166666666667,86.04166666666667,48.041666666666664,59.166666666666664,26.041666666666668,26.916666666666668,18.5,42.666666666666664,65.125,67.0,72.79166666666667,74.29166666666667,90.25,71.0,80.875,65.33333333333333,92.79166666666667,58.5,94.33333333333333,68.54166666666667,65.79166666666667,73.16666666666667,96.20833333333333,96.04166666666667,83.0,89.45833333333333,82.625,98.5,63.625,76.0,72.20833333333333,99.33333333333333,99.33333333333333
2015-04-10,84.0,77.58333333333333,84.79166666666667,77.08333333333333,58.291666666666664,66.0,28.166666666666668,26.5,27.041666666666668,63.833333333333336,73.54166666666667,66.875,86.58333333333333,57.833333333333336,85.41666666666667,72.79166666666667,77.375,69.95833333333333,83.125,62.875,78.875,75.875,79.41666666666667,73.875,89.20833333333333,83.79166666666667,92.91666666666667,91.16666666666667,91.20833333333333,92.875,56.75,74.5,86.41666666666667,100.0,100.0
2015-04-11,98.41666666666667,89.25,82.95833333333333,90.83333333333333,62.333333333333336,71.04166666666667,21.541666666666668,27.708333333333332,28.541666666666668,62.791666666666664,83.5,75.08333333333333,87.125,46.416666666666664,64.04166666666667,65.79166666666667,73.66666666666667,59.416666666666664,67.20833333333333,84.0,74.625,84.625,74.5,76.125,66.45833333333333,73.79166666666667,63.791666666666664,68.54166666666667,70.29166666666667,72.875,75.70833333333333,98.95833333333333,90.79166666666667,100.0,100.0
2015-04-12,97.58333333333333,89.5,82.125,79.29166666666667,55.708333333333336,63.958333333333336,26.625,30.666666666666668,22.875,35.25,91.16666666666667,77.95833333333333,93.75,73.95833333333333,47.791666666666664,53.708333333333336,60.666666666666664,49.291666666666664,55.291666666666664,74.04166666666667,64.16666666666667,94.70833333333333,50.791666666666664,77.33333333333333,61.875,73.83333333333333,46.625,60.25,70.79166666666667,67.83333333333333,98.5,99.41666666666667,94.58333333333333,100.0,100.0
